enterprise_id,date,industry,product,enterprise_type,daily_output_ton,daily_energy_kgce,daily_power_kwh,daily_coal_kg,daily_gas_m3,utilization_rate,unit_energy_kgce_per_ton
CEMENT_A_001,2024-12-28,水泥,水泥熟料,A类,5470.8,519725.96,922981.2,582081.44,0.0,87.2,95.0
CEMENT_A_001,2024-12-29,水泥,水泥熟料,A类,3373.54,320486.31,562720.53,358937.49,0.0,87.2,95.0
CEMENT_A_001,2024-12-30,水泥,水泥熟料,A类,8714.33,827861.3,1451234.01,927186.11,0.0,87.2,95.0
CEMENT_B_001,2024-01-01,水泥,水泥熟料,B类,5611.64,617280.86,1056699.99,691340.74,0.0,92.4,110.0
CEMENT_B_001,2024-01-02,水泥,水泥熟料,B类,5027.75,553052.57,961738.86,619406.49,0.0,92.4,110.0
CEMENT_B_001,2024-01-03,水泥,水泥熟料,B类,4849.31,533424.57,973549.4,597423.57,0.0,92.4,110.0
CEMENT_B_001,2024-01-04,水泥,水泥熟料,B类,5836.6,642026.38,1112777.84,719055.16,0.0,92.4,110.0
CEMENT_B_001,2024-01-05,水泥,水泥熟料,B类,5579.51,613745.66,1079830.47,687381.39,0.0,92.4,110.0
CEMENT_B_001,2024-01-06,水泥,水泥熟料,B类,4398.87,483875.18,863312.42,541929.37,0.0,92.4,110.0
CEMENT_B_001,2024-01-07,水泥,水泥熟料,B类,2712.5,298375.24,550794.69,334173.59,0.0,92.4,110.0
CEMENT_B_001,2024-01-08,水泥,水泥熟料,B类,5972.94,657023.18,1205592.41,735851.25,0.0,92.4,110.0
CEMENT_B_001,2024-01-09,水泥,水泥熟料,B类,5000.47,550051.34,957079.69,616045.18,0.0,92.4,110.0
CEMENT_B_001,2024-01-10,水泥,水泥熟料,B类,6768.1,744491.02,1372462.48,833813.27,0.0,92.4,110.0
CEMENT_B_001,2024-01-11,水泥,水泥熟料,B类,5392.57,593182.91,1037607.94,664351.57,0.0,92.4,110.0
CEMENT_B_001,2024-01-12,水泥,水泥熟料,B类,6171.3,678842.95,1241428.55,760288.9,0.0,92.4,110.0
CEMENT_B_001,2024-01-13,水泥,水泥熟料,B类,2404.67,264514.13,485164.79,296249.9,0.0,92.4,110.0
CEMENT_B_001,2024-01-14,水泥,水泥熟料,B类,4025.02,442752.68,790601.77,495873.08,0.0,92.4,110.0
CEMENT_B_001,2024-01-15,水泥,水泥熟料,B类,5858.28,644411.28,1134988.44,721726.2,0.0,92.4,110.0
CEMENT_B_001,2024-01-16,水泥,水泥熟料,B类,5447.43,599217.41,1115297.26,671110.07,0.0,92.4,110.0
CEMENT_B_001,2024-01-17,水泥,水泥熟料,B类,5522.43,607467.56,1101104.9,680350.06,0.0,92.4,110.0
CEMENT_B_001,2024-01-18,水泥,水泥熟料,B类,5658.01,622380.89,1150939.53,697052.66,0.0,92.4,110.0
CEMENT_B_001,2024-01-19,水泥,水泥熟料,B类,4874.99,536248.72,971522.89,600586.55,0.0,92.4,110.0
CEMENT_B_001,2024-01-20,水泥,水泥熟料,B类,2006.77,220745.09,387106.79,247229.56,0.0,92.4,110.0
CEMENT_B_001,2024-01-21,水泥,水泥熟料,B类,3148.53,346338.01,592293.22,387890.81,0.0,92.4,110.0
CEMENT_B_001,2024-01-22,水泥,水泥熟料,B类,5261.92,578811.18,1033785.08,648255.55,0.0,92.4,110.0
CEMENT_B_001,2024-01-23,水泥,水泥熟料,B类,5786.66,636532.07,1096915.15,712901.66,0.0,92.4,110.0
CEMENT_B_001,2024-01-24,水泥,水泥熟料,B类,4756.68,523234.46,946730.37,586010.88,0.0,92.4,110.0
CEMENT_B_001,2024-01-25,水泥,水泥熟料,B类,7166.9,788359.44,1427274.71,882944.92,0.0,92.4,110.0
CEMENT_B_001,2024-01-26,水泥,水泥熟料,B类,5155.27,567079.89,1033693.72,635116.77,0.0,92.4,110.0
CEMENT_B_001,2024-01-27,水泥,水泥熟料,B类,2199.23,241914.88,422521.35,270939.25,0.0,92.4,110.0
CEMENT_B_001,2024-01-28,水泥,水泥熟料,B类,4066.1,447270.81,819331.52,500933.29,0.0,92.4,110.0
CEMENT_B_001,2024-01-29,水泥,水泥熟料,B类,6224.68,684714.52,1191477.39,766864.92,0.0,92.4,110.0
CEMENT_B_001,2024-01-30,水泥,水泥熟料,B类,5927.49,652024.32,1128413.99,730252.63,0.0,92.4,110.0
CEMENT_B_001,2024-01-31,水泥,水泥熟料,B类,6444.22,708863.69,1261708.16,793911.45,0.0,92.4,110.0
CEMENT_B_001,2024-02-01,水泥,水泥熟料,B类,5630.75,619383.04,1077472.06,693695.13,0.0,92.4,110.0
CEMENT_B_001,2024-02-02,水泥,水泥熟料,B类,5070.74,557781.11,1019564.19,624702.35,0.0,92.4,110.0
CEMENT_B_001,2024-02-03,水泥,水泥熟料,B类,3405.4,374594.02,695816.71,419536.91,0.0,92.4,110.0
CEMENT_B_001,2024-02-04,水泥,水泥熟料,B类,1921.81,211399.09,366552.11,236762.25,0.0,92.4,110.0
CEMENT_B_001,2024-02-05,水泥,水泥熟料,B类,5162.45,567869.91,1004248.38,636001.58,0.0,92.4,110.0
CEMENT_B_001,2024-02-06,水泥,水泥熟料,B类,5043.61,554797.29,982207.3,621360.54,0.0,92.4,110.0
CEMENT_B_001,2024-02-07,水泥,水泥熟料,B类,4724.95,519744.04,960560.52,582101.69,0.0,92.4,110.0
CEMENT_B_001,2024-02-08,水泥,水泥熟料,B类,5924.25,651667.66,1189969.91,729853.18,0.0,92.4,110.0
CEMENT_B_001,2024-02-09,水泥,水泥熟料,B类,6094.04,670344.36,1187692.12,750770.67,0.0,92.4,110.0
CEMENT_B_001,2024-02-10,水泥,水泥熟料,B类,2901.54,319169.35,574009.74,357462.53,0.0,92.4,110.0
CEMENT_B_001,2024-02-11,水泥,水泥熟料,B类,2560.75,281682.63,510691.47,315478.23,0.0,92.4,110.0
CEMENT_B_001,2024-02-12,水泥,水泥熟料,B类,5121.84,563402.12,968802.25,630997.76,0.0,92.4,110.0
CEMENT_B_001,2024-02-13,水泥,水泥熟料,B类,5882.86,647115.1,1197715.04,724754.42,0.0,92.4,110.0
CEMENT_B_001,2024-02-14,水泥,水泥熟料,B类,5241.46,576560.86,994438.8,645735.24,0.0,92.4,110.0
CEMENT_B_001,2024-02-15,水泥,水泥熟料,B类,6292.33,692155.8,1256797.39,775198.99,0.0,92.4,110.0
CEMENT_B_001,2024-02-16,水泥,水泥熟料,B类,6051.74,665691.66,1165197.48,745559.74,0.0,92.4,110.0
CEMENT_B_001,2024-02-17,水泥,水泥熟料,B类,3005.52,330607.28,568723.82,370272.75,0.0,92.4,110.0
CEMENT_B_001,2024-02-18,水泥,水泥熟料,B类,2499.56,274952.11,491799.86,307940.2,0.0,92.4,110.0
CEMENT_B_001,2024-02-19,水泥,水泥熟料,B类,5906.14,649675.06,1194791.02,727621.51,0.0,92.4,110.0
CEMENT_B_001,2024-02-20,水泥,水泥熟料,B类,5070.16,557717.31,1038129.63,624630.89,0.0,92.4,110.0
CEMENT_B_001,2024-02-21,水泥,水泥熟料,B类,5479.88,602787.09,1099479.12,675108.04,0.0,92.4,110.0
CEMENT_B_001,2024-02-22,水泥,水泥熟料,B类,6036.66,664032.62,1139029.71,743701.67,0.0,92.4,110.0
CEMENT_B_001,2024-02-23,水泥,水泥熟料,B类,4831.55,531470.74,989824.55,595235.32,0.0,92.4,110.0
CEMENT_B_001,2024-02-24,水泥,水泥熟料,B类,2226.38,244902.24,447366.93,274285.02,0.0,92.4,110.0
CEMENT_B_001,2024-02-25,水泥,水泥熟料,B类,2189.93,240892.27,432241.56,269793.94,0.0,92.4,110.0
CEMENT_B_001,2024-02-26,水泥,水泥熟料,B类,5471.48,601863.02,1045929.01,674073.1,0.0,92.4,110.0
CEMENT_B_001,2024-02-27,水泥,水泥熟料,B类,6099.11,670902.52,1157895.23,751395.79,0.0,92.4,110.0
CEMENT_B_001,2024-02-28,水泥,水泥熟料,B类,5842.06,642626.58,1146031.76,719727.38,0.0,92.4,110.0
CEMENT_B_001,2024-02-29,水泥,水泥熟料,B类,6522.87,717515.83,1245501.15,803601.66,0.0,92.4,110.0
CEMENT_B_001,2024-03-01,水泥,水泥熟料,B类,5116.53,562818.58,901014.66,630344.21,0.0,92.4,110.0
CEMENT_B_001,2024-03-02,水泥,水泥熟料,B类,3623.32,398565.4,644904.9,446384.32,0.0,92.4,110.0
CEMENT_B_001,2024-03-03,水泥,水泥熟料,B类,2350.6,258566.29,441454.63,289588.46,0.0,92.4,110.0
CEMENT_B_001,2024-03-04,水泥,水泥熟料,B类,5328.81,586168.81,979095.98,656495.94,0.0,92.4,110.0
CEMENT_B_001,2024-03-05,水泥,水泥熟料,B类,5907.93,649872.46,1069028.4,727842.6,0.0,92.4,110.0
CEMENT_B_001,2024-03-06,水泥,水泥熟料,B类,5545.61,610016.81,1019081.3,683205.16,0.0,92.4,110.0
CEMENT_B_001,2024-03-07,水泥,水泥熟料,B类,6190.6,680965.58,1159320.55,762666.2,0.0,92.4,110.0
CEMENT_B_001,2024-03-08,水泥,水泥熟料,B类,5564.93,612142.19,1018707.53,685585.54,0.0,92.4,110.0
CEMENT_B_001,2024-03-09,水泥,水泥熟料,B类,3557.76,391354.11,637987.41,438307.84,0.0,92.4,110.0
CEMENT_B_001,2024-03-10,水泥,水泥熟料,B类,2788.35,306718.49,489169.02,343517.84,0.0,92.4,110.0
CEMENT_B_001,2024-03-11,水泥,水泥熟料,B类,5667.58,623433.92,966013.28,698232.02,0.0,92.4,110.0
CEMENT_B_001,2024-03-12,水泥,水泥熟料,B类,6570.54,722759.39,1149823.4,809474.33,0.0,92.4,110.0
CEMENT_B_001,2024-03-13,水泥,水泥熟料,B类,5931.81,652498.62,1107062.65,730783.84,0.0,92.4,110.0
CEMENT_B_001,2024-03-14,水泥,水泥熟料,B类,4696.39,516602.94,828553.42,578583.72,0.0,92.4,110.0
CEMENT_B_001,2024-03-15,水泥,水泥熟料,B类,5009.76,551073.86,904151.74,617190.38,0.0,92.4,110.0
CEMENT_B_001,2024-03-16,水泥,水泥熟料,B类,3315.96,364755.73,569357.58,408518.25,0.0,92.4,110.0
CEMENT_B_001,2024-03-17,水泥,水泥熟料,B类,3735.56,410911.86,684358.23,460212.08,0.0,92.4,110.0
CEMENT_B_001,2024-03-18,水泥,水泥熟料,B类,6520.86,717294.36,1129099.82,803353.61,0.0,92.4,110.0
CEMENT_B_001,2024-03-19,水泥,水泥熟料,B类,6577.15,723486.61,1186333.48,810288.8,0.0,92.4,110.0
CEMENT_B_001,2024-03-20,水泥,水泥熟料,B类,6602.18,726240.32,1158249.1,813372.89,0.0,92.4,110.0
CEMENT_B_001,2024-03-21,水泥,水泥熟料,B类,6266.66,689332.2,1074491.93,772036.62,0.0,92.4,110.0
CEMENT_B_001,2024-03-22,水泥,水泥熟料,B类,5274.83,580231.05,929873.86,649845.78,0.0,92.4,110.0
CEMENT_B_001,2024-03-23,水泥,水泥熟料,B类,2949.92,324490.69,547480.01,363422.3,0.0,92.4,110.0
CEMENT_B_001,2024-03-24,水泥,水泥熟料,B类,2505.56,275611.19,455365.26,308678.36,0.0,92.4,110.0
CEMENT_B_001,2024-03-25,水泥,水泥熟料,B类,5368.57,590543.23,987674.53,661395.19,0.0,92.4,110.0
CEMENT_B_001,2024-03-26,水泥,水泥熟料,B类,5351.84,588702.15,914062.57,659333.22,0.0,92.4,110.0
CEMENT_B_001,2024-03-27,水泥,水泥熟料,B类,5432.52,597577.13,972694.3,669273.0,0.0,92.4,110.0
CEMENT_B_001,2024-03-28,水泥,水泥熟料,B类,4813.78,529515.45,881656.45,593045.44,0.0,92.4,110.0
CEMENT_B_001,2024-03-29,水泥,水泥熟料,B类,5526.51,607916.45,998697.62,680852.8,0.0,92.4,110.0
CEMENT_B_001,2024-03-30,水泥,水泥熟料,B类,2247.84,247262.95,393921.98,276928.96,0.0,92.4,110.0
CEMENT_B_001,2024-03-31,水泥,水泥熟料,B类,1972.5,216974.6,338351.33,243006.69,0.0,92.4,110.0
CEMENT_B_001,2024-04-01,水泥,水泥熟料,B类,5365.02,590152.09,950696.25,660957.12,0.0,92.4,110.0
CEMENT_B_001,2024-04-02,水泥,水泥熟料,B类,5056.06,556166.74,929855.14,622894.29,0.0,92.4,110.0
CEMENT_B_001,2024-04-03,水泥,水泥熟料,B类,4757.85,523363.16,856739.63,586155.02,0.0,92.4,110.0
CEMENT_B_001,2024-04-04,水泥,水泥熟料,B类,5926.91,651960.27,1028717.91,730180.9,0.0,92.4,110.0
CEMENT_B_001,2024-04-05,水泥,水泥熟料,B类,6255.24,688076.75,1091320.6,770630.54,0.0,92.4,110.0
CEMENT_B_001,2024-04-06,水泥,水泥熟料,B类,3072.45,337969.05,540278.13,378517.77,0.0,92.4,110.0
CEMENT_B_001,2024-04-07,水泥,水泥熟料,B类,2185.41,240394.97,397923.02,269236.98,0.0,92.4,110.0
CEMENT_B_001,2024-04-08,水泥,水泥熟料,B类,5469.26,601618.48,961487.02,673799.23,0.0,92.4,110.0
CEMENT_B_001,2024-04-09,水泥,水泥熟料,B类,5370.57,590762.97,942607.63,661641.29,0.0,92.4,110.0
CEMENT_B_001,2024-04-10,水泥,水泥熟料,B类,6771.14,744825.76,1271495.66,834188.17,0.0,92.4,110.0
CEMENT_B_001,2024-04-11,水泥,水泥熟料,B类,5270.88,579796.56,900583.75,649359.16,0.0,92.4,110.0
CEMENT_B_001,2024-04-12,水泥,水泥熟料,B类,5943.99,653838.87,1050591.99,732284.89,0.0,92.4,110.0
CEMENT_B_001,2024-04-13,水泥,水泥熟料,B类,3987.13,438584.39,686059.59,491204.69,0.0,92.4,110.0
CEMENT_B_001,2024-04-14,水泥,水泥熟料,B类,3398.78,373866.15,634369.62,418721.71,0.0,92.4,110.0
CEMENT_B_001,2024-04-15,水泥,水泥熟料,B类,6821.92,750410.79,1161791.39,840443.27,0.0,92.4,110.0
CEMENT_B_001,2024-04-16,水泥,水泥熟料,B类,5633.52,619687.35,1003405.57,694035.95,0.0,92.4,110.0
CEMENT_B_001,2024-04-17,水泥,水泥熟料,B类,4658.41,512424.86,837058.35,573904.37,0.0,92.4,110.0
CEMENT_B_001,2024-04-18,水泥,水泥熟料,B类,5284.3,581273.14,923099.39,651012.89,0.0,92.4,110.0
CEMENT_B_001,2024-04-19,水泥,水泥熟料,B类,6007.51,660825.82,1036818.76,740110.11,0.0,92.4,110.0
CEMENT_B_001,2024-04-20,水泥,水泥熟料,B类,1880.09,206810.45,339344.31,231623.07,0.0,92.4,110.0
CEMENT_B_001,2024-04-21,水泥,水泥熟料,B类,1922.13,211434.36,332731.95,236801.75,0.0,92.4,110.0
CEMENT_B_001,2024-04-22,水泥,水泥熟料,B类,5710.99,628209.08,1034368.97,703580.1,0.0,92.4,110.0
CEMENT_B_001,2024-04-23,水泥,水泥熟料,B类,5153.53,566888.46,877162.72,634902.38,0.0,92.4,110.0
CEMENT_B_001,2024-04-24,水泥,水泥熟料,B类,5324.73,585720.38,986725.14,655993.71,0.0,92.4,110.0
CEMENT_B_001,2024-04-25,水泥,水泥熟料,B类,6490.85,713993.34,1106030.69,799656.55,0.0,92.4,110.0
CEMENT_B_001,2024-04-26,水泥,水泥熟料,B类,6600.61,726066.87,1149793.19,813178.63,0.0,92.4,110.0
CEMENT_B_001,2024-04-27,水泥,水泥熟料,B类,3844.26,422868.47,660597.2,473603.22,0.0,92.4,110.0
CEMENT_B_001,2024-04-28,水泥,水泥熟料,B类,3526.63,387929.32,633285.04,434472.15,0.0,92.4,110.0
CEMENT_B_001,2024-04-29,水泥,水泥熟料,B类,5230.4,575344.09,932346.39,644372.5,0.0,92.4,110.0
CEMENT_B_001,2024-04-30,水泥,水泥熟料,B类,5888.03,647683.34,1027375.67,725390.83,0.0,92.4,110.0
CEMENT_B_001,2024-05-01,水泥,水泥熟料,B类,5629.89,619287.66,997048.08,693588.31,0.0,92.4,110.0
CEMENT_B_001,2024-05-02,水泥,水泥熟料,B类,5020.08,552209.28,885324.29,618462.02,0.0,92.4,110.0
CEMENT_B_001,2024-05-03,水泥,水泥熟料,B类,5673.66,624103.13,1064199.35,698981.52,0.0,92.4,110.0
CEMENT_B_001,2024-05-04,水泥,水泥熟料,B类,3607.95,396874.35,653973.52,444490.39,0.0,92.4,110.0
CEMENT_B_001,2024-05-05,水泥,水泥熟料,B类,4218.2,464001.68,778862.77,519671.49,0.0,92.4,110.0
CEMENT_B_001,2024-05-06,水泥,水泥熟料,B类,5012.38,551362.06,877530.97,617513.15,0.0,92.4,110.0
CEMENT_B_001,2024-05-07,水泥,水泥熟料,B类,5580.26,613828.34,1014583.0,687473.99,0.0,92.4,110.0
CEMENT_B_001,2024-05-08,水泥,水泥熟料,B类,4939.74,543371.52,924978.88,608563.93,0.0,92.4,110.0
CEMENT_B_001,2024-05-09,水泥,水泥熟料,B类,6117.35,672908.66,1065202.69,753642.63,0.0,92.4,110.0
CEMENT_B_001,2024-05-10,水泥,水泥熟料,B类,4953.45,544879.32,928426.22,610252.63,0.0,92.4,110.0
CEMENT_B_001,2024-05-11,水泥,水泥熟料,B类,2798.54,307839.16,503074.5,344772.97,0.0,92.4,110.0
CEMENT_B_001,2024-05-12,水泥,水泥熟料,B类,1871.32,205845.51,336365.76,230542.36,0.0,92.4,110.0
CEMENT_B_001,2024-05-13,水泥,水泥熟料,B类,6748.85,742373.12,1185018.19,831441.27,0.0,92.4,110.0
CEMENT_B_001,2024-05-14,水泥,水泥熟料,B类,6157.23,677295.72,1061987.84,758556.04,0.0,92.4,110.0
CEMENT_B_001,2024-05-15,水泥,水泥熟料,B类,7262.24,798846.46,1253864.26,894690.14,0.0,92.4,110.0
CEMENT_B_001,2024-05-16,水泥,水泥熟料,B类,7066.87,777356.2,1241935.15,870621.53,0.0,92.4,110.0
CEMENT_B_001,2024-05-17,水泥,水泥熟料,B类,6398.95,703883.97,1101745.91,788334.28,0.0,92.4,110.0
CEMENT_B_001,2024-05-18,水泥,水泥熟料,B类,3557.11,391282.2,651208.16,438227.3,0.0,92.4,110.0
CEMENT_B_001,2024-05-19,水泥,水泥熟料,B类,4063.91,447030.0,721216.17,500663.58,0.0,92.4,110.0
CEMENT_B_001,2024-05-20,水泥,水泥熟料,B类,5555.04,611054.87,1037527.26,684367.76,0.0,92.4,110.0
CEMENT_B_001,2024-05-21,水泥,水泥熟料,B类,7014.72,771619.36,1227282.4,864196.4,0.0,92.4,110.0
CEMENT_B_001,2024-05-22,水泥,水泥熟料,B类,5764.14,634055.81,999295.33,710128.31,0.0,92.4,110.0
CEMENT_B_001,2024-05-23,水泥,水泥熟料,B类,6366.78,700345.8,1113129.57,784371.61,0.0,92.4,110.0
CEMENT_B_001,2024-05-24,水泥,水泥熟料,B类,5571.97,612917.24,970711.55,686453.59,0.0,92.4,110.0
CEMENT_B_001,2024-05-25,水泥,水泥熟料,B类,2705.4,297594.09,493398.0,333298.72,0.0,92.4,110.0
CEMENT_B_001,2024-05-26,水泥,水泥熟料,B类,2871.47,315861.34,519395.9,353757.63,0.0,92.4,110.0
CEMENT_B_001,2024-05-27,水泥,水泥熟料,B类,5985.2,658372.01,1109121.6,737361.9,0.0,92.4,110.0
CEMENT_B_001,2024-05-28,水泥,水泥熟料,B类,5340.54,587459.49,926671.68,657941.47,0.0,92.4,110.0
CEMENT_B_001,2024-05-29,水泥,水泥熟料,B类,5225.26,574778.23,889995.62,643738.75,0.0,92.4,110.0
CEMENT_B_001,2024-05-30,水泥,水泥熟料,B类,5280.76,580883.9,968206.01,650576.96,0.0,92.4,110.0
CEMENT_B_001,2024-05-31,水泥,水泥熟料,B类,6959.56,765552.09,1191761.71,857401.2,0.0,92.4,110.0
CEMENT_B_001,2024-06-01,水泥,水泥熟料,B类,4521.29,497341.67,839057.0,557011.53,0.0,92.4,110.0
CEMENT_B_001,2024-06-02,水泥,水泥熟料,B类,2474.57,272202.91,441085.88,304861.16,0.0,92.4,110.0
CEMENT_B_001,2024-06-03,水泥,水泥熟料,B类,5232.77,575604.91,893787.15,644664.6,0.0,92.4,110.0
CEMENT_B_001,2024-06-04,水泥,水泥熟料,B类,6032.49,663573.37,1059654.59,743187.31,0.0,92.4,110.0
CEMENT_B_001,2024-06-05,水泥,水泥熟料,B类,6255.21,688073.2,1130232.26,770626.57,0.0,92.4,110.0
CEMENT_B_001,2024-06-06,水泥,水泥熟料,B类,6253.64,687900.1,1151566.02,770432.7,0.0,92.4,110.0
CEMENT_B_001,2024-06-07,水泥,水泥熟料,B类,5752.34,632757.37,1063383.52,708674.08,0.0,92.4,110.0
CEMENT_B_001,2024-06-08,水泥,水泥熟料,B类,3477.94,382573.23,623740.84,428473.45,0.0,92.4,110.0
CEMENT_B_001,2024-06-09,水泥,水泥熟料,B类,3322.03,365423.78,598099.77,409266.45,0.0,92.4,110.0
CEMENT_B_001,2024-06-10,水泥,水泥熟料,B类,5952.29,654752.4,1017481.55,733308.02,0.0,92.4,110.0
CEMENT_B_001,2024-06-11,水泥,水泥熟料,B类,5300.81,583088.73,930337.67,653046.31,0.0,92.4,110.0
CEMENT_B_001,2024-06-12,水泥,水泥熟料,B类,6291.17,692028.47,1117433.09,775056.39,0.0,92.4,110.0
CEMENT_B_001,2024-06-13,水泥,水泥熟料,B类,5436.97,598066.38,974908.51,669820.95,0.0,92.4,110.0
CEMENT_B_001,2024-06-14,水泥,水泥熟料,B类,5493.21,604253.49,978575.8,676750.37,0.0,92.4,110.0
CEMENT_B_001,2024-06-15,水泥,水泥熟料,B类,2126.3,233892.6,391231.77,261954.48,0.0,92.4,110.0
CEMENT_B_001,2024-06-16,水泥,水泥熟料,B类,3777.87,415565.4,651602.94,465423.94,0.0,92.4,110.0
CEMENT_B_001,2024-06-17,水泥,水泥熟料,B类,5567.86,612464.44,964681.68,685946.45,0.0,92.4,110.0
CEMENT_B_001,2024-06-18,水泥,水泥熟料,B类,6181.36,679949.26,1073526.69,761527.95,0.0,92.4,110.0
CEMENT_B_001,2024-06-19,水泥,水泥熟料,B类,5409.69,595066.03,986939.77,666460.63,0.0,92.4,110.0
CEMENT_B_001,2024-06-20,水泥,水泥熟料,B类,6862.06,754826.35,1255182.83,845388.6,0.0,92.4,110.0
CEMENT_B_001,2024-06-21,水泥,水泥熟料,B类,4725.67,519824.19,841649.8,582191.45,0.0,92.4,110.0
CEMENT_B_001,2024-06-22,水泥,水泥熟料,B类,2820.45,310249.83,499029.52,347472.86,0.0,92.4,110.0
CEMENT_B_001,2024-06-23,水泥,水泥熟料,B类,3167.73,348450.18,592549.82,390256.4,0.0,92.4,110.0
CEMENT_B_001,2024-06-24,水泥,水泥熟料,B类,5429.86,597284.2,998058.53,668944.93,0.0,92.4,110.0
CEMENT_B_001,2024-06-25,水泥,水泥熟料,B类,6571.72,722888.67,1195152.05,809619.12,0.0,92.4,110.0
CEMENT_B_001,2024-06-26,水泥,水泥熟料,B类,5547.93,610272.22,961227.59,683491.22,0.0,92.4,110.0
CEMENT_B_001,2024-06-27,水泥,水泥熟料,B类,6041.27,664539.96,1060832.7,744269.87,0.0,92.4,110.0
CEMENT_B_001,2024-06-28,水泥,水泥熟料,B类,6170.97,678806.76,1118617.52,760248.37,0.0,92.4,110.0
CEMENT_B_001,2024-06-29,水泥,水泥熟料,B类,1802.09,198230.27,313002.26,222013.46,0.0,92.4,110.0
CEMENT_B_001,2024-06-30,水泥,水泥熟料,B类,2401.47,264161.42,428102.38,295854.87,0.0,92.4,110.0
CEMENT_B_001,2024-07-01,水泥,水泥熟料,B类,6443.89,708827.77,1211841.77,793871.22,0.0,92.4,110.0
CEMENT_B_001,2024-07-02,水泥,水泥熟料,B类,6098.19,670801.28,1210483.81,751282.41,0.0,92.4,110.0
CEMENT_B_001,2024-07-03,水泥,水泥熟料,B类,5627.75,619052.71,1065778.57,693325.17,0.0,92.4,110.0
CEMENT_B_001,2024-07-04,水泥,水泥熟料,B类,5642.56,620681.62,1115847.33,695149.51,0.0,92.4,110.0
CEMENT_B_001,2024-07-05,水泥,水泥熟料,B类,6049.04,665394.46,1226323.88,745226.89,0.0,92.4,110.0
CEMENT_B_001,2024-07-06,水泥,水泥熟料,B类,1793.49,197284.16,358074.01,220953.84,0.0,92.4,110.0
CEMENT_B_001,2024-07-07,水泥,水泥熟料,B类,3188.71,350758.57,637415.75,392841.75,0.0,92.4,110.0
CEMENT_B_001,2024-07-08,水泥,水泥熟料,B类,6101.87,671205.9,1247425.49,751735.58,0.0,92.4,110.0
CEMENT_B_001,2024-07-09,水泥,水泥熟料,B类,4908.88,539977.13,938325.46,604762.29,0.0,92.4,110.0
CEMENT_B_001,2024-07-10,水泥,水泥熟料,B类,6205.71,682627.97,1243228.67,764528.03,0.0,92.4,110.0
CEMENT_B_001,2024-07-11,水泥,水泥熟料,B类,6278.43,690627.27,1200019.02,773487.07,0.0,92.4,110.0
CEMENT_B_001,2024-07-12,水泥,水泥熟料,B类,5785.4,636393.62,1183876.45,712746.6,0.0,92.4,110.0
CEMENT_B_001,2024-07-13,水泥,水泥熟料,B类,2127.19,233991.43,413857.14,262065.16,0.0,92.4,110.0
CEMENT_B_001,2024-07-14,水泥,水泥熟料,B类,1819.52,200146.84,355910.39,224159.98,0.0,92.4,110.0
CEMENT_B_001,2024-07-15,水泥,水泥熟料,B类,5617.39,617913.32,1069361.68,692049.08,0.0,92.4,110.0
CEMENT_B_001,2024-07-16,水泥,水泥熟料,B类,5834.19,641760.95,1151624.38,718757.88,0.0,92.4,110.0
CEMENT_B_001,2024-07-17,水泥,水泥熟料,B类,6043.25,664757.08,1202085.66,744513.04,0.0,92.4,110.0
CEMENT_B_001,2024-07-18,水泥,水泥熟料,B类,5330.32,586334.78,1061888.89,656681.82,0.0,92.4,110.0
CEMENT_B_001,2024-07-19,水泥,水泥熟料,B类,6594.91,725439.96,1320861.98,812476.5,0.0,92.4,110.0
CEMENT_B_001,2024-07-20,水泥,水泥熟料,B类,4531.15,498426.31,874958.18,558226.31,0.0,92.4,110.0
CEMENT_B_001,2024-07-21,水泥,水泥熟料,B类,2543.06,279736.76,501905.17,313298.91,0.0,92.4,110.0
CEMENT_B_001,2024-07-22,水泥,水泥熟料,B类,6436.3,707993.37,1224697.54,792936.71,0.0,92.4,110.0
CEMENT_B_001,2024-07-23,水泥,水泥熟料,B类,5904.45,649489.07,1176569.54,727413.21,0.0,92.4,110.0
CEMENT_B_001,2024-07-24,水泥,水泥熟料,B类,5391.08,593018.64,1072104.91,664167.59,0.0,92.4,110.0
CEMENT_B_001,2024-07-25,水泥,水泥熟料,B类,6721.99,739418.91,1263639.96,828132.62,0.0,92.4,110.0
CEMENT_B_001,2024-07-26,水泥,水泥熟料,B类,5072.58,557984.13,964138.98,624929.73,0.0,92.4,110.0
CEMENT_B_001,2024-07-27,水泥,水泥熟料,B类,3951.76,434693.38,813431.0,486846.84,0.0,92.4,110.0
CEMENT_B_001,2024-07-28,水泥,水泥熟料,B类,2438.07,268187.45,482711.9,300363.93,0.0,92.4,110.0
CEMENT_B_001,2024-07-29,水泥,水泥熟料,B类,5423.42,596575.87,1038904.8,668151.61,0.0,92.4,110.0
CEMENT_B_001,2024-07-30,水泥,水泥熟料,B类,5707.71,627847.6,1104252.89,703175.24,0.0,92.4,110.0
CEMENT_B_001,2024-07-31,水泥,水泥熟料,B类,5580.68,613874.97,1049544.52,687526.22,0.0,92.4,110.0
CEMENT_B_001,2024-08-01,水泥,水泥熟料,B类,5901.26,649138.99,1185710.89,727021.12,0.0,92.4,110.0
CEMENT_B_001,2024-08-02,水泥,水泥熟料,B类,5411.1,595220.58,1034069.02,666633.72,0.0,92.4,110.0
CEMENT_B_001,2024-08-03,水泥,水泥熟料,B类,2384.44,262288.56,476877.44,293757.31,0.0,92.4,110.0
